Period,Country,Indicator,Value
2016-Q3,Mexico,Mean Labor Income - Decile 10,1867.4
2018-Q1,Uruguay,Mean Labor Income - Decile 9,1867.0
2019-Q3,Argentina,Mean Labor Income - Decile 9,1864.5
2018-Q4,Argentina,Mean Labor Income - Decile 9,1863.2
2016-Q4,Uruguay,Mean Labor Income - Decile 9,1858.7
2023-Q2,Costa Rica,Mean Labor Income - Decile 9,1858.5
2018-Q4,Uruguay,Mean Labor Income - Decile 9,1857.5
2018-Q3,Uruguay,Mean Labor Income - Decile 9,1854.8
2019-Q3,Uruguay,Mean Labor Income - Decile 9,1854.3
2016-Q3,Uruguay,Mean Labor Income - Decile 9,1853.6
2023-Q4,Uruguay,Mean Labor Income - Decile 9,1852.3
2019-Q1,Argentina,Mean Labor Income - Decile 9,1852.2
2023-Q2,Uruguay,Mean Labor Income - Decile 9,1851.6
2020-Q1,Mexico,Mean Labor Income - Decile 10,1849.9
2017-Q2,Uruguay,Mean Labor Income - Decile 9,1849.4
2021-Q4,El Salvador,Mean Labor Income - Decile 10,1848.9
2022-Q3,Uruguay,Mean Labor Income - Decile 9,1848.0
2023-Q3,Uruguay,Mean Labor Income - Decile 9,1846.9
2022-Q4,Uruguay,Mean Labor Income - Decile 9,1845.8
2022-Q3,Costa Rica,Mean Labor Income - Decile 9,1845.7
2023-Q1,Costa Rica,Mean Labor Income - Decile 9,1845.6
2023-Q1,Mexico,Mean Labor Income - Decile 10,1844.8
2021-Q1,Mexico,Mean Labor Income - Decile 10,1843.9
2021-Q2,Mexico,Mean Labor Income - Decile 10,1841.1
2016-Q1,Uruguay,Mean Labor Income - Decile 9,1840.9
2016-Q2,Mexico,Mean Labor Income - Decile 10,1840.4
2020-Q4,Mexico,Mean Labor Income - Decile 10,1837.9
2019-Q1,Uruguay,Mean Labor Income - Decile 9,1836.9
2016-Q2,El Salvador,Mean Labor Income - Decile 10,1834.9
2016-Q2,Uruguay,Mean Labor Income - Decile 9,1831.3
2020-Q1,Uruguay,Mean Labor Income - Decile 9,1830.5
2016-Q4,Chile,Mean Labor Income - Decile 9,1830.3
2023-Q1,Uruguay,Mean Labor Income - Decile 9,1828.4
2019-Q4,Uruguay,Mean Labor Income - Decile 9,1825.7
2018-Q2,Paraguay,Mean Labor Income - Decile 9,1825.7
2016-Q3,El Salvador,Mean Labor Income - Decile 10,1825.5
2022-Q2,Mexico,Mean Labor Income - Decile 10,1822.3
2022-Q1,Uruguay,Mean Labor Income - Decile 9,1820.8
2021-Q4,Mexico,Mean Labor Income - Decile 10,1815.8
2022-Q1,Mexico,Mean Labor Income - Decile 10,1809.5
2020-Q3,Mexico,Mean Labor Income - Decile 10,1806.4
2017-Q2,El Salvador,Mean Labor Income - Decile 10,1804.9
2017-Q2,Mexico,Mean Labor Income - Decile 10,1803.7
2016-Q4,Mexico,Mean Labor Income - Decile 10,1803.6
2021-Q2,Uruguay,Mean Labor Income - Decile 9,1802.4
2016-Q1,Mexico,Mean Labor Income - Decile 10,1796.0
2021-Q1,Uruguay,Mean Labor Income - Decile 9,1795.0
2018-Q3,El Salvador,Mean Labor Income - Decile 10,1787.0
2020-Q4,Uruguay,Mean Labor Income - Decile 9,1784.8
2019-Q2,Argentina,Mean Labor Income - Decile 9,1782.1
2022-Q4,Mexico,Mean Labor Income - Decile 10,1776.3
2020-Q1,Argentina,Mean Labor Income - Decile 9,1775.7
2020-Q2,Uruguay,Mean Labor Income - Decile 9,1769.4
2019-Q4,Mexico,Mean Labor Income - Decile 10,1766.0
2020-Q3,Uruguay,Mean Labor Income - Decile 9,1765.1
2017-Q1,Mexico,Mean Labor Income - Decile 10,1764.3
2018-Q2,Mexico,Mean Labor Income - Decile 10,1763.1
2017-Q3,Mexico,Mean Labor Income - Decile 10,1760.1
2021-Q3,Argentina,Mean Labor Income - Decile 9,1756.7
2019-Q3,Mexico,Mean Labor Income - Decile 10,1756.3
2022-Q3,Mexico,Mean Labor Income - Decile 10,1754.0
2019-Q2,Mexico,Mean Labor Income - Decile 10,1752.3
2021-Q3,Uruguay,Mean Labor Income - Decile 9,1748.3
2022-Q1,Argentina,Mean Labor Income - Decile 9,1745.3
2018-Q1,Mexico,Mean Labor Income - Decile 10,1743.3
2020-Q2,Argentina,Mean Labor Income - Decile 9,1742.1
2018-Q3,Mexico,Mean Labor Income - Decile 10,1741.6
2022-Q4,El Salvador,Mean Labor Income - Decile 10,1740.6
2018-Q3,Paraguay,Mean Labor Income - Decile 9,1739.3
2019-Q4,Argentina,Mean Labor Income - Decile 9,1737.7
2022-Q2,Uruguay,Mean Labor Income - Decile 9,1734.9
2021-Q4,Uruguay,Mean Labor Income - Decile 9,1729.4
2018-Q4,Mexico,Mean Labor Income - Decile 10,1724.3
2019-Q1,Mexico,Mean Labor Income - Decile 10,1722.3
2021-Q2,Argentina,Mean Labor Income - Decile 9,1721.1
2020-Q3,Argentina,Mean Labor Income - Decile 9,1719.6
2017-Q3,Argentina,Mean Labor Income - Decile 8,1716.0
2017-Q4,Mexico,Mean Labor Income - Decile 10,1715.4
2021-Q1,Argentina,Mean Labor Income - Decile 9,1715.2
2019-Q2,Paraguay,Mean Labor Income - Decile 9,1702.0
2018-Q1,Argentina,Mean Labor Income - Decile 8,1696.4
2019-Q1,Bolivia,Mean Labor Income - Decile 9,1695.1
2022-Q4,Costa Rica,Mean Labor Income - Decile 9,1692.5
2017-Q4,Argentina,Mean Labor Income - Decile 8,1689.3
2017-Q1,Argentina,Mean Labor Income - Decile 8,1685.9
2021-Q4,Argentina,Mean Labor Income - Decile 9,1681.4
2020-Q1,Bolivia,Mean Labor Income - Decile 9,1677.5
2018-Q1,Paraguay,Mean Labor Income - Decile 9,1672.8
2017-Q1,Bolivia,Mean Labor Income - Decile 9,1670.3
2018-Q4,El Salvador,Mean Labor Income - Decile 10,1668.5
2019-Q2,Bolivia,Mean Labor Income - Decile 9,1662.9
2023-Q3,Argentina,Mean Labor Income - Decile 9,1660.9
2018-Q3,Bolivia,Mean Labor Income - Decile 9,1659.5
2019-Q1,Paraguay,Mean Labor Income - Decile 9,1658.4
2017-Q2,Bolivia,Mean Labor Income - Decile 9,1656.9
2018-Q4,Bolivia,Mean Labor Income - Decile 9,1652.7
2016-Q3,Bolivia,Mean Labor Income - Decile 9,1652.7
2016-Q2,Bolivia,Mean Labor Income - Decile 9,1648.7
2017-Q4,Bolivia,Mean Labor Income - Decile 9,1647.8
2019-Q3,Paraguay,Mean Labor Income - Decile 9,1645.8
2022-Q4,Argentina,Mean Labor Income - Decile 9,1641.6
2018-Q1,Bolivia,Mean Labor Income - Decile 9,1639.6
2017-Q3,El Salvador,Mean Labor Income - Decile 10,1638.3
2019-Q4,Paraguay,Mean Labor Income - Decile 9,1638.2
2022-Q3,Argentina,Mean Labor Income - Decile 9,1637.7
2016-Q3,Argentina,Mean Labor Income - Decile 8,1637.1
2016-Q4,Bolivia,Mean Labor Income - Decile 9,1636.4
2016-Q4,Argentina,Mean Labor Income - Decile 8,1636.0
2020-Q4,Argentina,Mean Labor Income - Decile 9,1632.4
2019-Q4,Bolivia,Mean Labor Income - Decile 9,1631.8
2019-Q3,Bolivia,Mean Labor Income - Decile 9,1631.7
2017-Q3,Bolivia,Mean Labor Income - Decile 9,1631.7
2018-Q2,Bolivia,Mean Labor Income - Decile 9,1627.8
2023-Q1,Argentina,Mean Labor Income - Decile 9,1625.6
2017-Q2,Paraguay,Mean Labor Income - Decile 9,1623.8
2016-Q1,Bolivia,Mean Labor Income - Decile 9,1622.4
2017-Q2,Argentina,Mean Labor Income - Decile 8,1617.8
2022-Q3,Paraguay,Mean Labor Income - Decile 9,1610.9
2020-Q2,Bolivia,Mean Labor Income - Decile 9,1610.2
2018-Q2,Argentina,Mean Labor Income - Decile 8,1607.7
2016-Q2,Argentina,Mean Labor Income - Decile 8,1601.4
2017-Q3,Paraguay,Mean Labor Income - Decile 9,1595.2
2024-Q3,Argentina,Mean Labor Income - Decile 9,1591.8
2018-Q3,Ecuador,Mean Labor Income - Decile 9,1586.2
2022-Q2,Argentina,Mean Labor Income - Decile 9,1584.8
2023-Q2,Argentina,Mean Labor Income - Decile 9,1584.2
2020-Q4,Bolivia,Mean Labor Income - Decile 9,1578.3
2023-Q4,Bolivia,Mean Labor Income - Decile 9,1569.2
2018-Q4,Paraguay,Mean Labor Income - Decile 9,1567.2
2017-Q1,Paraguay,Mean Labor Income - Decile 9,1561.1
2018-Q3,Argentina,Mean Labor Income - Decile 8,1558.6
2017-Q4,El Salvador,Mean Labor Income - Decile 10,1558.2
2021-Q3,Bolivia,Mean Labor Income - Decile 9,1554.2
2022-Q2,Bolivia,Mean Labor Income - Decile 9,1544.1
2021-Q1,Bolivia,Mean Labor Income - Decile 9,1541.4
2024-Q1,Paraguay,Mean Labor Income - Decile 9,1535.1
2023-Q2,Bolivia,Mean Labor Income - Decile 9,1535.0
2016-Q3,Costa Rica,Mean Labor Income - Decile 8,1533.6
2024-Q1,Bolivia,Mean Labor Income - Decile 9,1533.4
2022-Q4,Bolivia,Mean Labor Income - Decile 9,1533.1
2023-Q3,Bolivia,Mean Labor Income - Decile 9,1533.1
2023-Q1,Bolivia,Mean Labor Income - Decile 9,1530.3
2021-Q4,Bolivia,Mean Labor Income - Decile 9,1529.8
2024-Q3,Paraguay,Mean Labor Income - Decile 9,1527.3
2019-Q3,Ecuador,Mean Labor Income - Decile 9,1521.0
2023-Q4,Argentina,Mean Labor Income - Decile 9,1519.8
2017-Q3,Ecuador,Mean Labor Income - Decile 9,1516.8
2022-Q3,Bolivia,Mean Labor Income - Decile 9,1516.1
2020-Q3,Bolivia,Mean Labor Income - Decile 9,1514.9
2016-Q4,El Salvador,Mean Labor Income - Decile 10,1514.8
2022-Q1,Bolivia,Mean Labor Income - Decile 9,1512.3
2024-Q2,Bolivia,Mean Labor Income - Decile 9,1508.8
2017-Q4,Paraguay,Mean Labor Income - Decile 9,1508.8
2020-Q4,Paraguay,Mean Labor Income - Decile 9,1503.5
2021-Q2,Bolivia,Mean Labor Income - Decile 9,1498.3
2023-Q3,Paraguay,Mean Labor Income - Decile 9,1496.4
2023-Q4,Chile,Mean Labor Income - Decile 8,1492.1
2020-Q4,Chile,Mean Labor Income - Decile 8,1489.5
2023-Q4,Paraguay,Mean Labor Income - Decile 9,1489.4
2016-Q4,Costa Rica,Mean Labor Income - Decile 8,1488.1
2017-Q3,Uruguay,Mean Labor Income - Decile 8,1481.4
2017-Q1,Costa Rica,Mean Labor Income - Decile 8,1476.0
2020-Q3,Brazil,Mean Labor Income - Decile 9,1474.8
2016-Q1,Costa Rica,Mean Labor Income - Decile 8,1474.1
2018-Q1,Argentina,Mean Labor Income - Decile 7,1472.6
2019-Q1,Argentina,Mean Labor Income - Decile 8,1471.6
2017-Q4,Uruguay,Mean Labor Income - Decile 8,1470.9
2024-Q4,Costa Rica,Mean Labor Income - Decile 8,1470.5
2022-Q4,Paraguay,Mean Labor Income - Decile 9,1470.4
2020-Q2,Brazil,Mean Labor Income - Decile 9,1468.1
2017-Q1,Uruguay,Mean Labor Income - Decile 8,1467.8
2016-Q2,Costa Rica,Mean Labor Income - Decile 8,1465.3
2018-Q2,Uruguay,Mean Labor Income - Decile 8,1461.3
2024-Q3,Brazil,Mean Labor Income - Decile 9,1459.9
2024-Q2,Brazil,Mean Labor Income - Decile 9,1459.6
2021-Q4,Paraguay,Mean Labor Income - Decile 9,1458.0
2018-Q4,Argentina,Mean Labor Income - Decile 8,1449.2
2019-Q2,Uruguay,Mean Labor Income - Decile 8,1448.3
2018-Q1,Uruguay,Mean Labor Income - Decile 8,1445.6
2018-Q4,Uruguay,Mean Labor Income - Decile 8,1444.7
2018-Q3,Uruguay,Mean Labor Income - Decile 8,1444.4
2023-Q1,Paraguay,Mean Labor Income - Decile 9,1444.3
2019-Q1,Uruguay,Mean Labor Income - Decile 8,1443.4
2024-Q2,Uruguay,Mean Labor Income - Decile 8,1440.6
2017-Q2,Costa Rica,Mean Labor Income - Decile 8,1439.1
2024-Q1,Brazil,Mean Labor Income - Decile 9,1438.2
2016-Q3,Uruguay,Mean Labor Income - Decile 8,1438.2
2023-Q4,Costa Rica,Mean Labor Income - Decile 8,1437.6
2024-Q1,Uruguay,Mean Labor Income - Decile 8,1437.3
2019-Q3,Argentina,Mean Labor Income - Decile 8,1436.3
2019-Q3,Uruguay,Mean Labor Income - Decile 8,1435.8
2021-Q4,Chile,Mean Labor Income - Decile 8,1434.7
2016-Q3,Peru,Mean Labor Income - Decile 9,1434.7
2016-Q4,Uruguay,Mean Labor Income - Decile 8,1433.2
2020-Q4,Brazil,Mean Labor Income - Decile 9,1432.3
2017-Q2,Uruguay,Mean Labor Income - Decile 8,1431.7
2024-Q3,Costa Rica,Mean Labor Income - Decile 8,1430.7
2016-Q1,Uruguay,Mean Labor Income - Decile 8,1430.6
2019-Q2,Costa Rica,Mean Labor Income - Decile 8,1430.4
2024-Q2,Argentina,Mean Labor Income - Decile 9,1430.1
2023-Q2,Paraguay,Mean Labor Income - Decile 9,1429.5
2023-Q4,Brazil,Mean Labor Income - Decile 9,1428.0
2016-Q3,Ecuador,Mean Labor Income - Decile 9,1427.8
2016-Q4,Peru,Mean Labor Income - Decile 9,1426.4
2016-Q2,Peru,Mean Labor Income - Decile 9,1425.3
2017-Q1,Argentina,Mean Labor Income - Decile 7,1425.1
2016-Q1,Peru,Mean Labor Income - Decile 9,1425.0
2022-Q2,Paraguay,Mean Labor Income - Decile 9,1424.8
2019-Q4,Uruguay,Mean Labor Income - Decile 8,1423.8
2023-Q2,Uruguay,Mean Labor Income - Decile 8,1422.5
2022-Q4,Uruguay,Mean Labor Income - Decile 8,1421.7
2017-Q1,Peru,Mean Labor Income - Decile 9,1420.9
2017-Q3,Argentina,Mean Labor Income - Decile 7,1419.8
2020-Q1,Uruguay,Mean Labor Income - Decile 8,1418.7
2024-Q2,Costa Rica,Mean Labor Income - Decile 8,1417.7
2021-Q1,Brazil,Mean Labor Income - Decile 9,1417.4
2024-Q3,Dominican Republic,Mean Labor Income - Decile 9,1415.2
2017-Q3,Costa Rica,Mean Labor Income - Decile 8,1413.4
2016-Q2,Uruguay,Mean Labor Income - Decile 8,1413.4
2019-Q4,Peru,Mean Labor Income - Decile 9,1413.3
2024-Q1,Costa Rica,Mean Labor Income - Decile 8,1412.7
2017-Q4,Costa Rica,Mean Labor Income - Decile 8,1411.7
2019-Q1,Costa Rica,Mean Labor Income - Decile 8,1411.1
2023-Q3,Brazil,Mean Labor Income - Decile 9,1409.9
2020-Q2,Costa Rica,Mean Labor Income - Decile 8,1408.3
2018-Q1,Peru,Mean Labor Income - Decile 9,1408.0
2017-Q4,Argentina,Mean Labor Income - Decile 7,1407.3
2019-Q2,Argentina,Mean Labor Income - Decile 8,1406.8
2022-Q4,Chile,Mean Labor Income - Decile 8,1405.1
2023-Q3,Uruguay,Mean Labor Income - Decile 8,1404.3
2019-Q3,Costa Rica,Mean Labor Income - Decile 8,1403.5
2019-Q3,Peru,Mean Labor Income - Decile 9,1401.3
2018-Q3,Costa Rica,Mean Labor Income - Decile 8,1400.5
2021-Q3,Costa Rica,Mean Labor Income - Decile 8,1400.1
2021-Q1,Uruguay,Mean Labor Income - Decile 8,1399.7
2018-Q4,Chile,Mean Labor Income - Decile 8,1398.1
2021-Q2,Uruguay,Mean Labor Income - Decile 8,1397.1
2023-Q4,Uruguay,Mean Labor Income - Decile 8,1396.6
2022-Q4,Brazil,Mean Labor Income - Decile 9,1395.3
2022-Q1,Paraguay,Mean Labor Income - Decile 9,1393.2
2020-Q4,Uruguay,Mean Labor Income - Decile 8,1391.4
2022-Q3,Uruguay,Mean Labor Income - Decile 8,1390.5
2023-Q2,Brazil,Mean Labor Income - Decile 9,1387.7
2021-Q2,Brazil,Mean Labor Income - Decile 9,1385.3
2022-Q1,Uruguay,Mean Labor Income - Decile 8,1385.1
2018-Q2,Argentina,Mean Labor Income - Decile 7,1384.5
2018-Q4,Peru,Mean Labor Income - Decile 9,1383.4
2017-Q4,Chile,Mean Labor Income - Decile 8,1381.4
2023-Q1,Brazil,Mean Labor Income - Decile 9,1381.2
2020-Q1,Brazil,Mean Labor Income - Decile 9,1381.2
2019-Q4,Argentina,Mean Labor Income - Decile 8,1379.9
2019-Q4,Costa Rica,Mean Labor Income - Decile 8,1379.3
2020-Q1,Costa Rica,Mean Labor Income - Decile 8,1379.1
2017-Q4,Peru,Mean Labor Income - Decile 9,1378.8
2019-Q1,Brazil,Mean Labor Income - Decile 9,1378.6
2018-Q4,Brazil,Mean Labor Income - Decile 9,1377.9
2018-Q2,Costa Rica,Mean Labor Income - Decile 8,1377.5
2023-Q4,Colombia,Mean Labor Income - Decile 9,1377.4
2017-Q2,Argentina,Mean Labor Income - Decile 7,1376.4
2023-Q1,Uruguay,Mean Labor Income - Decile 8,1376.3
2018-Q3,Peru,Mean Labor Income - Decile 9,1375.8
2024-Q2,Paraguay,Mean Labor Income - Decile 9,1372.8
2023-Q3,Colombia,Mean Labor Income - Decile 9,1372.7
2019-Q4,Brazil,Mean Labor Income - Decile 9,1372.3
2018-Q2,Brazil,Mean Labor Income - Decile 9,1371.2
2018-Q1,Brazil,Mean Labor Income - Decile 9,1370.7
2020-Q1,Peru,Mean Labor Income - Decile 9,1370.6
2020-Q2,Uruguay,Mean Labor Income - Decile 8,1369.9
2022-Q3,Brazil,Mean Labor Income - Decile 9,1369.8
2016-Q4,Argentina,Mean Labor Income - Decile 7,1368.8
2017-Q3,Peru,Mean Labor Income - Decile 9,1368.7
2020-Q2,Argentina,Mean Labor Income - Decile 8,1368.4
2019-Q1,Peru,Mean Labor Income - Decile 9,1368.2
2017-Q1,Brazil,Mean Labor Income - Decile 9,1367.7
2020-Q3,Uruguay,Mean Labor Income - Decile 8,1367.5
2020-Q1,Argentina,Mean Labor Income - Decile 8,1366.8
2021-Q2,Costa Rica,Mean Labor Income - Decile 8,1366.3
2016-Q1,Ecuador,Mean Labor Income - Decile 9,1363.8
2018-Q1,Costa Rica,Mean Labor Income - Decile 8,1363.7
2019-Q3,Brazil,Mean Labor Income - Decile 9,1363.6
2019-Q4,Chile,Mean Labor Income - Decile 8,1361.4
2019-Q2,Brazil,Mean Labor Income - Decile 9,1360.8
2017-Q4,Brazil,Mean Labor Income - Decile 9,1359.7
2018-Q3,Brazil,Mean Labor Income - Decile 9,1359.1
2016-Q4,Brazil,Mean Labor Income - Decile 9,1358.7
2021-Q3,Argentina,Mean Labor Income - Decile 8,1358.2
2022-Q2,Colombia,Mean Labor Income - Decile 9,1356.6
2024-Q1,Ecuador,Mean Labor Income - Decile 9,1355.5
2018-Q4,Costa Rica,Mean Labor Income - Decile 8,1355.0
2017-Q3,Brazil,Mean Labor Income - Decile 9,1355.0
2017-Q2,Peru,Mean Labor Income - Decile 9,1352.9
2019-Q1,Bolivia,Mean Labor Income - Decile 8,1352.1
2018-Q4,Dominican Republic,Mean Labor Income - Decile 9,1349.4
2022-Q2,Uruguay,Mean Labor Income - Decile 8,1349.3
2019-Q1,Dominican Republic,Mean Labor Income - Decile 9,1348.5
2021-Q4,Argentina,Mean Labor Income - Decile 8,1348.1
2017-Q2,Brazil,Mean Labor Income - Decile 9,1347.1
2017-Q4,Ecuador,Mean Labor Income - Decile 9,1347.0
2018-Q1,Ecuador,Mean Labor Income - Decile 9,1346.2
2019-Q2,Peru,Mean Labor Income - Decile 9,1345.6
2016-Q3,Argentina,Mean Labor Income - Decile 7,1345.0
2018-Q2,Peru,Mean Labor Income - Decile 9,1344.9
2022-Q1,Argentina,Mean Labor Income - Decile 8,1344.3
2016-Q3,Brazil,Mean Labor Income - Decile 9,1343.7
2018-Q4,Ecuador,Mean Labor Income - Decile 9,1342.9
2016-Q1,Brazil,Mean Labor Income - Decile 9,1341.0
2019-Q2,Ecuador,Mean Labor Income - Decile 9,1340.7
2020-Q3,Ecuador,Mean Labor Income - Decile 9,1339.4
2021-Q2,Argentina,Mean Labor Income - Decile 8,1339.4
2016-Q2,Ecuador,Mean Labor Income - Decile 9,1339.1
2023-Q2,Colombia,Mean Labor Income - Decile 9,1339.0
2024-Q2,Dominican Republic,Mean Labor Income - Decile 9,1337.0
2016-Q2,Brazil,Mean Labor Income - Decile 9,1336.7
2020-Q3,Argentina,Mean Labor Income - Decile 8,1336.1
2022-Q3,Colombia,Mean Labor Income - Decile 9,1335.5
2022-Q1,Ecuador,Mean Labor Income - Decile 9,1335.4
2020-Q2,Bolivia,Mean Labor Income - Decile 8,1335.1
2021-Q3,Uruguay,Mean Labor Income - Decile 8,1334.8
2022-Q4,Colombia,Mean Labor Income - Decile 9,1334.7
2021-Q1,Argentina,Mean Labor Income - Decile 8,1333.1
2019-Q2,Bolivia,Mean Labor Income - Decile 8,1330.9
2021-Q4,Uruguay,Mean Labor Income - Decile 8,1330.5
2024-Q1,Argentina,Mean Labor Income - Decile 9,1330.3
2021-Q1,Ecuador,Mean Labor Income - Decile 9,1330.1
2019-Q4,Dominican Republic,Mean Labor Income - Decile 9,1329.3
2021-Q4,Costa Rica,Mean Labor Income - Decile 8,1328.9
2020-Q1,Bolivia,Mean Labor Income - Decile 8,1328.7
2018-Q2,Ecuador,Mean Labor Income - Decile 9,1328.6
2019-Q4,Ecuador,Mean Labor Income - Decile 9,1328.3
2020-Q3,Costa Rica,Mean Labor Income - Decile 8,1327.1
2022-Q1,Costa Rica,Mean Labor Income - Decile 8,1327.1
2022-Q2,Brazil,Mean Labor Income - Decile 9,1326.5
2018-Q3,Dominican Republic,Mean Labor Income - Decile 9,1325.7
2023-Q2,Peru,Mean Labor Income - Decile 9,1324.4
2023-Q4,Peru,Mean Labor Income - Decile 9,1324.1
2019-Q3,Dominican Republic,Mean Labor Income - Decile 9,1323.8
2016-Q4,Ecuador,Mean Labor Income - Decile 9,1322.6
2018-Q2,Paraguay,Mean Labor Income - Decile 8,1322.5
2019-Q2,Dominican Republic,Mean Labor Income - Decile 9,1321.3
2021-Q3,Brazil,Mean Labor Income - Decile 9,1320.9
2023-Q1,Ecuador,Mean Labor Income - Decile 9,1320.2
2023-Q4,Dominican Republic,Mean Labor Income - Decile 9,1319.8
2016-Q4,Chile,Mean Labor Income - Decile 8,1318.8
2017-Q2,Ecuador,Mean Labor Income - Decile 9,1318.6
2023-Q2,Costa Rica,Mean Labor Income - Decile 8,1314.3
2024-Q2,Peru,Mean Labor Income - Decile 9,1313.4
2017-Q1,Ecuador,Mean Labor Income - Decile 9,1312.7
2018-Q4,Bolivia,Mean Labor Income - Decile 8,1312.6
2018-Q3,Bolivia,Mean Labor Income - Decile 8,1311.5
2023-Q3,Costa Rica,Mean Labor Income - Decile 8,1310.5
2017-Q1,Bolivia,Mean Labor Income - Decile 8,1309.8
2017-Q4,Bolivia,Mean Labor Income - Decile 8,1309.1
2020-Q4,Costa Rica,Mean Labor Income - Decile 8,1308.6
2019-Q3,Bolivia,Mean Labor Income - Decile 8,1308.2
2019-Q1,Ecuador,Mean Labor Income - Decile 9,1307.4
2017-Q2,Bolivia,Mean Labor Income - Decile 8,1307.2
2018-Q3,Argentina,Mean Labor Income - Decile 7,1306.4
2022-Q1,Brazil,Mean Labor Income - Decile 9,1306.0
2019-Q4,Bolivia,Mean Labor Income - Decile 8,1305.6
2018-Q2,Dominican Republic,Mean Labor Income - Decile 9,1304.7
2024-Q1,Peru,Mean Labor Income - Decile 9,1303.9
2023-Q1,Colombia,Mean Labor Income - Decile 9,1301.5
2024-Q1,Dominican Republic,Mean Labor Income - Decile 9,1301.3
2023-Q1,Argentina,Mean Labor Income - Decile 8,1297.9
2017-Q3,Bolivia,Mean Labor Income - Decile 8,1297.1
2018-Q1,Bolivia,Mean Labor Income - Decile 8,1296.4
2018-Q3,Paraguay,Mean Labor Income - Decile 8,1296.0
2016-Q3,Bolivia,Mean Labor Income - Decile 8,1295.7
2016-Q2,Bolivia,Mean Labor Income - Decile 8,1294.9
2022-Q2,Costa Rica,Mean Labor Income - Decile 8,1294.4
2018-Q1,Dominican Republic,Mean Labor Income - Decile 9,1294.4
2023-Q3,Peru,Mean Labor Income - Decile 9,1293.4
2023-Q1,Costa Rica,Mean Labor Income - Decile 8,1292.5
2023-Q3,Argentina,Mean Labor Income - Decile 8,1291.7
2016-Q2,Argentina,Mean Labor Income - Decile 7,1289.6
2023-Q2,Dominican Republic,Mean Labor Income - Decile 9,1288.9
2020-Q1,Dominican Republic,Mean Labor Income - Decile 9,1287.5
2021-Q4,Brazil,Mean Labor Income - Decile 9,1286.6
2021-Q1,Costa Rica,Mean Labor Income - Decile 8,1285.0
2020-Q4,Argentina,Mean Labor Income - Decile 8,1284.4
2020-Q4,Bolivia,Mean Labor Income - Decile 8,1284.1
2024-Q3,Argentina,Mean Labor Income - Decile 8,1283.3
2016-Q4,Bolivia,Mean Labor Income - Decile 8,1282.3
2023-Q3,Dominican Republic,Mean Labor Income - Decile 9,1280.5
2022-Q1,Colombia,Mean Labor Income - Decile 9,1279.2
2019-Q2,Paraguay,Mean Labor Income - Decile 8,1276.3
2018-Q2,Bolivia,Mean Labor Income - Decile 8,1273.7
2016-Q4,Dominican Republic,Mean Labor Income - Decile 9,1273.0
2016-Q1,Bolivia,Mean Labor Income - Decile 8,1272.3
2022-Q4,Peru,Mean Labor Income - Decile 9,1268.0
2021-Q2,Colombia,Mean Labor Income - Decile 9,1265.4
2017-Q2,Dominican Republic,Mean Labor Income - Decile 9,1265.1
2023-Q1,Peru,Mean Labor Income - Decile 9,1261.5
2021-Q3,Colombia,Mean Labor Income - Decile 9,1260.3
2022-Q4,Argentina,Mean Labor Income - Decile 8,1259.1
2023-Q2,Argentina,Mean Labor Income - Decile 8,1259.0
2017-Q4,Dominican Republic,Mean Labor Income - Decile 9,1257.8
