Period,Country,Indicator,Value
2017-Q1,Brazil,Total Population 15+ by educational attainment - Middle,56167319.0
2017-Q2,Brazil,Total Population 15+ by educational attainment - Middle,56136839.0
2022-Q2,Brazil,Total Workers by sex - Male,56071859.0
2022-Q1,Mexico,Total Workers - Total,56035745.0
2023-Q1,Brazil,Total Workers by sex - Male,55850511.0
2021-Q3,Mexico,Total Workers - Total,55802215.0
2019-Q4,Mexico,Total Workers - Total,55301988.0
2021-Q2,Mexico,Total Workers - Total,55204282.0
2016-Q1,Brazil,Total Population 15+ by educational attainment - Middle,55054693.0
2020-Q1,Mexico,Total Workers - Total,55021327.0
2016-Q3,Brazil,Total Population 15+ by educational attainment - Middle,55013619.0
2016-Q4,Brazil,Total Population 15+ by educational attainment - Middle,54962345.0
2021-Q4,Brazil,Total Workers by sex - Male,54960563.0
2019-Q3,Mexico,Total Workers - Total,54807637.0
2022-Q1,Brazil,Total Workers by sex - Male,54743135.0
2016-Q2,Brazil,Total Population 15+ by educational attainment - Middle,54629289.0
2019-Q2,Mexico,Total Workers - Total,54498087.0
2019-Q4,Brazil,Total Workers by sex - Male,54385152.0
2024-Q3,Mexico,Total Population 15+ by sex - Female,54036501.0
2019-Q3,Brazil,Total Workers by sex - Male,53961288.0
2021-Q3,Brazil,Total Workers by sex - Male,53863383.0
2024-Q2,Mexico,Total Population 15+ by sex - Female,53843000.0
2024-Q1,Mexico,Total Population 15+ by sex - Female,53763007.0
2019-Q1,Mexico,Total Workers - Total,53653440.0
2018-Q4,Mexico,Total Workers - Total,53639067.0
2019-Q2,Brazil,Total Workers by sex - Male,53568937.0
2023-Q4,Mexico,Total Population 15+ by sex - Female,53521721.0
2018-Q3,Mexico,Total Workers - Total,53429987.0
2020-Q1,Brazil,Total Workers by sex - Male,53330946.0
2018-Q4,Brazil,Total Workers by sex - Male,53309058.0
2023-Q3,Mexico,Total Population 15+ by sex - Female,53281548.0
2018-Q2,Mexico,Total Workers - Total,53155131.0
2023-Q2,Mexico,Total Population 15+ by sex - Female,53086104.0
2020-Q4,Mexico,Total Workers - Total,53084911.0
2018-Q3,Brazil,Total Workers by sex - Male,53070897.0
2019-Q1,Brazil,Total Workers by sex - Male,52957081.0
2021-Q1,Mexico,Total Workers - Total,52939520.0
2023-Q1,Mexico,Total Population 15+ by sex - Female,52774978.0
2022-Q4,Mexico,Total Population 15+ by sex - Female,52725977.0
2017-Q4,Brazil,Total Workers by sex - Male,52724293.0
2016-Q1,Brazil,Total Workers by sex - Male,52637882.0
2016-Q2,Brazil,Total Workers by sex - Male,52417024.0
2022-Q3,Mexico,Total Population 15+ by sex - Female,52401755.0
2022-Q2,Mexico,Total Population 15+ by sex - Female,52387592.0
2022-Q1,Mexico,Total Population 15+ by sex - Female,52342427.0
2018-Q2,Brazil,Total Workers by sex - Male,52302975.0
2024-Q3,Brazil,Total Workers by age - 25-44,52278500.0
2017-Q3,Brazil,Total Workers by sex - Male,52239597.0
2018-Q1,Mexico,Total Workers - Total,52211362.0
2021-Q2,Brazil,Total Workers by sex - Male,52186384.0
2017-Q4,Mexico,Total Workers - Total,52175410.0
2018-Q1,Brazil,Total Workers by sex - Male,52098003.0
2024-Q2,Brazil,Total Workers by age - 25-44,51993721.0
2016-Q4,Brazil,Total Workers by sex - Male,51920705.0
2021-Q4,Mexico,Total Population 15+ by sex - Female,51899561.0
2023-Q4,Brazil,Total Workers by age - 25-44,51864913.0
2016-Q3,Brazil,Total Workers by sex - Male,51832939.0
2017-Q3,Mexico,Total Workers - Total,51759559.0
2017-Q2,Brazil,Total Workers by sex - Male,51712520.0
2021-Q3,Mexico,Total Population 15+ by sex - Female,51618354.0
2017-Q2,Mexico,Total Workers - Total,51496534.0
2021-Q2,Mexico,Total Population 15+ by sex - Female,51407812.0
2016-Q4,Mexico,Total Workers - Total,51389704.0
2023-Q3,Brazil,Total Workers by age - 25-44,51336361.0
2024-Q1,Brazil,Total Workers by age - 25-44,51325442.0
2016-Q3,Mexico,Total Workers - Total,51298636.0
2022-Q4,Brazil,Total Workers by age - 25-44,51282925.0
2022-Q3,Brazil,Total Workers by age - 25-44,51214820.0
2017-Q1,Brazil,Total Workers by sex - Male,51197023.0
2017-Q1,Mexico,Total Workers - Total,51146586.0
2021-Q1,Brazil,Total Workers by sex - Male,51037449.0
2023-Q2,Brazil,Total Workers by age - 25-44,50950451.0
2022-Q2,Brazil,Total Workers by age - 25-44,50912417.0
2020-Q4,Brazil,Total Workers by sex - Male,50885787.0
2021-Q1,Mexico,Total Population 15+ by sex - Female,50849556.0
2020-Q3,Mexico,Total Workers - Total,50781790.0
2020-Q4,Mexico,Total Population 15+ by sex - Female,50724532.0
2016-Q2,Mexico,Total Workers - Total,50664117.0
2023-Q1,Brazil,Total Workers by age - 25-44,50509353.0
2020-Q3,Mexico,Total Population 15+ by sex - Female,50353973.0
2020-Q1,Mexico,Total Population 15+ by sex - Female,50045280.0
2016-Q1,Mexico,Total Workers - Total,50007347.0
2019-Q4,Mexico,Total Population 15+ by sex - Female,49856205.0
2021-Q4,Brazil,Total Workers by age - 25-44,49835336.0
2019-Q4,Brazil,Total Workers by age - 25-44,49799376.0
2022-Q1,Brazil,Total Workers by age - 25-44,49583069.0
2019-Q3,Mexico,Total Population 15+ by sex - Female,49459251.0
2019-Q3,Brazil,Total Workers by age - 25-44,49384794.0
2019-Q2,Mexico,Total Population 15+ by sex - Female,49179358.0
2019-Q2,Brazil,Total Workers by age - 25-44,49113259.0
2020-Q3,Brazil,Total Workers by sex - Male,49088724.0
2019-Q1,Mexico,Total Population 15+ by sex - Female,49031865.0
2018-Q4,Brazil,Total Workers by age - 25-44,48921445.0
2020-Q2,Brazil,Total Workers by sex - Male,48825859.0
2020-Q1,Brazil,Total Workers by age - 25-44,48771349.0
2018-Q4,Mexico,Total Population 15+ by sex - Female,48756946.0
2021-Q3,Brazil,Total Workers by age - 25-44,48735477.0
2018-Q3,Brazil,Total Workers by age - 25-44,48651396.0
2018-Q3,Mexico,Total Population 15+ by sex - Female,48510861.0
2017-Q4,Brazil,Total Workers by age - 25-44,48500939.0
2019-Q1,Brazil,Total Workers by age - 25-44,48382735.0
2018-Q2,Mexico,Total Population 15+ by sex - Female,48218563.0
2018-Q2,Brazil,Total Workers by age - 25-44,48061328.0
2018-Q1,Mexico,Total Population 15+ by sex - Female,48052738.0
2017-Q3,Brazil,Total Workers by age - 25-44,48009782.0
2018-Q1,Brazil,Total Workers by age - 25-44,47851859.0
2016-Q2,Brazil,Total Workers by age - 25-44,47768500.0
2016-Q1,Brazil,Total Workers by age - 25-44,47766932.0
2017-Q4,Mexico,Total Population 15+ by sex - Female,47739989.0
2017-Q2,Brazil,Total Workers by age - 25-44,47559312.0
2024-Q3,Mexico,Total Population 15+ by sex - Male,47519940.0
2016-Q4,Brazil,Total Workers by age - 25-44,47502612.0
2016-Q3,Brazil,Total Workers by age - 25-44,47500723.0
2017-Q3,Mexico,Total Population 15+ by sex - Female,47475337.0
2024-Q3,Mexico,Total Workers by area - Urban,47371307.0
2017-Q2,Mexico,Total Population 15+ by sex - Female,47318043.0
2024-Q1,Mexico,Total Population 15+ by sex - Male,47315675.0
2024-Q2,Mexico,Total Workers by area - Urban,47300302.0
2023-Q4,Mexico,Total Workers by area - Urban,47288447.0
2024-Q2,Mexico,Total Population 15+ by sex - Male,47256026.0
2023-Q4,Mexico,Total Population 15+ by sex - Male,47246533.0
2023-Q3,Mexico,Total Population 15+ by sex - Male,47246095.0
2021-Q2,Brazil,Total Workers by age - 25-44,47165290.0
2024-Q3,Brazil,Total Workers by educational attainment - Middle,47143357.0
2024-Q1,Mexico,Total Workers by area - Urban,47141025.0
2017-Q1,Mexico,Total Population 15+ by sex - Female,47028669.0
2023-Q3,Mexico,Total Workers by area - Urban,47017125.0
2023-Q1,Mexico,Total Population 15+ by sex - Male,46913396.0
2023-Q2,Mexico,Total Population 15+ by sex - Male,46908874.0
2017-Q1,Brazil,Total Workers by age - 25-44,46889155.0
2016-Q4,Mexico,Total Population 15+ by sex - Female,46879420.0
2022-Q3,Mexico,Total Population 15+ by sex - Male,46751454.0
2022-Q4,Mexico,Total Population 15+ by sex - Male,46724803.0
2022-Q2,Mexico,Total Population 15+ by sex - Male,46602507.0
2016-Q3,Mexico,Total Population 15+ by sex - Female,46596683.0
2023-Q1,Mexico,Total Workers by area - Urban,46531648.0
2023-Q2,Mexico,Total Workers by area - Urban,46520776.0
2024-Q2,Brazil,Total Workers by educational attainment - Middle,46515932.0
2021-Q4,Mexico,Total Population 15+ by sex - Male,46497351.0
2022-Q1,Mexico,Total Population 15+ by sex - Male,46453091.0
2021-Q3,Mexico,Total Population 15+ by sex - Male,46416337.0
2022-Q4,Mexico,Total Workers by area - Urban,46397804.0
2016-Q2,Mexico,Total Population 15+ by sex - Female,46376328.0
2020-Q4,Brazil,Total Workers by age - 25-44,46275788.0
2021-Q1,Brazil,Total Workers by age - 25-44,46207933.0
2021-Q2,Mexico,Total Population 15+ by sex - Male,46178532.0
2016-Q1,Mexico,Total Population 15+ by sex - Female,46074576.0
2021-Q1,Mexico,Total Population 15+ by sex - Male,46026385.0
2020-Q3,Mexico,Total Population 15+ by sex - Male,45922212.0
2022-Q2,Mexico,Total Workers by area - Urban,45881797.0
2020-Q4,Mexico,Total Population 15+ by sex - Male,45837691.0
2023-Q4,Brazil,Total Workers by educational attainment - Middle,45724978.0
2022-Q3,Mexico,Total Workers by area - Urban,45694359.0
2024-Q1,Brazil,Total Workers by educational attainment - Middle,45582439.0
2023-Q3,Brazil,Total Workers by educational attainment - Middle,45050043.0
2021-Q4,Mexico,Total Workers by area - Urban,45047309.0
2020-Q1,Mexico,Total Population 15+ by sex - Male,45042159.0
2019-Q4,Mexico,Total Population 15+ by sex - Male,44796172.0
2022-Q1,Mexico,Total Workers by area - Urban,44775317.0
2019-Q3,Mexico,Total Population 15+ by sex - Male,44676885.0
2020-Q3,Brazil,Total Workers by age - 25-44,44626616.0
2019-Q2,Mexico,Total Population 15+ by sex - Male,44557736.0
2023-Q2,Brazil,Total Workers by educational attainment - Middle,44466933.0
2020-Q2,Brazil,Total Workers by age - 25-44,44463198.0
2024-Q3,Brazil,Total Workers by sex - Female,44419296.0
2021-Q3,Mexico,Total Workers by area - Urban,44317298.0
2019-Q1,Mexico,Total Population 15+ by sex - Male,44238829.0
2022-Q4,Brazil,Total Workers by educational attainment - Middle,44144879.0
2018-Q4,Mexico,Total Population 15+ by sex - Male,44012384.0
2022-Q3,Brazil,Total Workers by educational attainment - Middle,43983229.0
2023-Q1,Brazil,Total Workers by educational attainment - Middle,43971402.0
2019-Q4,Mexico,Total Workers by area - Urban,43938384.0
2018-Q3,Mexico,Total Population 15+ by sex - Male,43882399.0
2021-Q2,Mexico,Total Workers by area - Urban,43821486.0
2020-Q1,Mexico,Total Workers by area - Urban,43767062.0
2024-Q2,Brazil,Total Workers by sex - Female,43694299.0
2018-Q2,Mexico,Total Population 15+ by sex - Male,43637077.0
2019-Q3,Mexico,Total Workers by area - Urban,43557524.0
2019-Q2,Mexico,Total Workers by area - Urban,43435524.0
2022-Q2,Brazil,Total Workers by educational attainment - Middle,43413282.0
2023-Q4,Brazil,Total Workers by sex - Female,43340752.0
2018-Q1,Mexico,Total Population 15+ by sex - Male,43253132.0
2017-Q4,Mexico,Total Population 15+ by sex - Male,42972100.0
2019-Q1,Mexico,Total Workers by area - Urban,42876588.0
2018-Q4,Mexico,Total Workers by area - Urban,42858595.0
2023-Q3,Brazil,Total Workers by sex - Female,42828987.0
2024-Q1,Brazil,Total Workers by sex - Female,42816464.0
2017-Q3,Mexico,Total Population 15+ by sex - Male,42708797.0
2018-Q3,Mexico,Total Workers by area - Urban,42654853.0
2022-Q4,Brazil,Total Workers by sex - Female,42644901.0
2018-Q2,Mexico,Total Workers by area - Urban,42580622.0
2022-Q3,Brazil,Total Workers by sex - Female,42558052.0
2023-Q2,Brazil,Total Workers by sex - Female,42495335.0
2017-Q2,Mexico,Total Population 15+ by sex - Male,42457813.0
2017-Q1,Mexico,Total Population 15+ by sex - Male,42260912.0
2016-Q4,Mexico,Total Population 15+ by sex - Male,42197194.0
2016-Q3,Mexico,Total Population 15+ by sex - Male,42065130.0
2022-Q2,Brazil,Total Workers by sex - Female,42060494.0
2016-Q2,Mexico,Total Population 15+ by sex - Male,41947051.0
2020-Q4,Mexico,Total Workers by area - Urban,41941889.0
2022-Q1,Brazil,Total Workers by educational attainment - Middle,41906319.0
2021-Q1,Mexico,Total Workers by area - Urban,41865687.0
2023-Q1,Brazil,Total Workers by sex - Female,41860044.0
2016-Q1,Mexico,Total Population 15+ by sex - Male,41837178.0
2018-Q1,Mexico,Total Workers by area - Urban,41785806.0
2021-Q4,Brazil,Total Workers by educational attainment - Middle,41685887.0
2017-Q4,Mexico,Total Workers by area - Urban,41640472.0
2017-Q3,Mexico,Total Workers by area - Urban,41222929.0
2017-Q2,Mexico,Total Workers by area - Urban,41071562.0
2019-Q4,Brazil,Total Workers by sex - Female,41000997.0
2016-Q4,Mexico,Total Workers by area - Urban,40977481.0
2017-Q1,Mexico,Total Workers by area - Urban,40870249.0
2016-Q3,Mexico,Total Workers by area - Urban,40839244.0
2019-Q4,Brazil,Total Workers by educational attainment - Middle,40817824.0
2019-Q3,Brazil,Total Workers by sex - Female,40650727.0
2021-Q4,Brazil,Total Workers by sex - Female,40648911.0
2019-Q2,Brazil,Total Workers by sex - Female,40473437.0
2021-Q3,Brazil,Total Workers by educational attainment - Middle,40442189.0
2022-Q1,Brazil,Total Workers by sex - Female,40400510.0
2024-Q4,Colombia,Total Population 15+ - Total,40332301.0
2016-Q2,Mexico,Total Workers by area - Urban,40323981.0
2020-Q1,Brazil,Total Workers by educational attainment - Middle,40196371.0
2018-Q4,Brazil,Total Workers by sex - Female,40097956.0
2020-Q3,Mexico,Total Workers by area - Urban,39999765.0
2019-Q3,Brazil,Total Workers by educational attainment - Middle,39959712.0
2016-Q1,Mexico,Total Workers by area - Urban,39889212.0
2024-Q3,Colombia,Total Population 15+ - Total,39836770.0
2018-Q3,Brazil,Total Workers by sex - Female,39734111.0
2024-Q2,Colombia,Total Population 15+ - Total,39698873.0
2016-Q1,Brazil,Total Workers by educational attainment - Low,39696907.0
2020-Q1,Brazil,Total Workers by sex - Female,39689038.0
2019-Q2,Brazil,Total Workers by educational attainment - Middle,39667988.0
2024-Q1,Colombia,Total Population 15+ - Total,39556255.0
2019-Q1,Brazil,Total Workers by sex - Female,39518835.0
2016-Q2,Brazil,Total Workers by educational attainment - Low,39511746.0
2023-Q4,Colombia,Total Population 15+ - Total,39412421.0
2017-Q4,Brazil,Total Workers by sex - Female,39366675.0
2023-Q3,Colombia,Total Population 15+ - Total,39268060.0
2023-Q2,Colombia,Total Population 15+ - Total,39130512.0
2018-Q4,Brazil,Total Workers by educational attainment - Middle,39103295.0
2018-Q2,Brazil,Total Workers by sex - Female,39046735.0
2023-Q1,Colombia,Total Population 15+ - Total,38993462.0
2021-Q3,Brazil,Total Workers by sex - Female,38990383.0
2019-Q1,Brazil,Total Workers by educational attainment - Middle,38939013.0
2017-Q3,Brazil,Total Workers by sex - Female,38895441.0
2021-Q2,Brazil,Total Workers by educational attainment - Middle,38889173.0
2022-Q4,Colombia,Total Population 15+ - Total,38857751.0
2022-Q3,Colombia,Total Population 15+ - Total,38721333.0
2018-Q1,Brazil,Total Workers by sex - Female,38645550.0
2018-Q3,Brazil,Total Workers by educational attainment - Middle,38596717.0
2022-Q2,Colombia,Total Population 15+ - Total,38590733.0
2017-Q4,Brazil,Total Workers by educational attainment - Low,38466570.0
2022-Q1,Colombia,Total Population 15+ - Total,38456421.0
2016-Q3,Brazil,Total Workers by educational attainment - Low,38439312.0
2016-Q4,Brazil,Total Workers by educational attainment - Low,38373507.0
2017-Q2,Brazil,Total Workers by sex - Female,38364390.0
2021-Q4,Colombia,Total Population 15+ - Total,38319220.0
2021-Q3,Colombia,Total Population 15+ - Total,38174607.0
2017-Q3,Brazil,Total Workers by educational attainment - Low,38140380.0
2016-Q2,Brazil,Total Workers by sex - Female,38133341.0
2016-Q4,Brazil,Total Workers by sex - Female,38132032.0
2021-Q2,Colombia,Total Population 15+ - Total,38029339.0
2020-Q4,Brazil,Total Workers by educational attainment - Middle,37957892.0
2016-Q1,Brazil,Total Workers by sex - Female,37915834.0
2021-Q1,Colombia,Total Population 15+ - Total,37872027.0
2018-Q2,Brazil,Total Workers by educational attainment - Middle,37870708.0
2016-Q3,Brazil,Total Workers by sex - Female,37861267.0
2017-Q2,Brazil,Total Workers by educational attainment - Low,37835420.0
2021-Q1,Brazil,Total Workers by educational attainment - Middle,37798624.0
2017-Q4,Brazil,Total Workers by educational attainment - Middle,37714651.0
2017-Q1,Brazil,Total Workers by sex - Female,37514622.0
2018-Q1,Brazil,Total Workers by educational attainment - Middle,37391923.0
2018-Q3,Brazil,Total Workers by educational attainment - Low,37332976.0
2017-Q1,Brazil,Total Workers by educational attainment - Low,37288062.0
2017-Q3,Brazil,Total Workers by educational attainment - Middle,37190811.0
2021-Q2,Brazil,Total Workers by sex - Female,37105556.0
2018-Q1,Brazil,Total Workers by educational attainment - Low,37016022.0
2018-Q2,Brazil,Total Workers by educational attainment - Low,36980960.0
2018-Q4,Brazil,Total Workers by educational attainment - Low,36974394.0
2017-Q2,Brazil,Total Workers by educational attainment - Middle,36774251.0
2019-Q3,Brazil,Total Workers by educational attainment - Low,36693227.0
2019-Q4,Colombia,Total Population 15+ - Total,36663209.0
2019-Q3,Colombia,Total Population 15+ - Total,36575728.0
2020-Q2,Brazil,Total Workers by educational attainment - Middle,36573299.0
2019-Q2,Brazil,Total Workers by educational attainment - Low,36550215.0
2016-Q4,Brazil,Total Workers by educational attainment - Middle,36497981.0
