Period,Country,Indicator,Value
2019-Q4,Paraguay,Monthly Income Per Capita by educational attaintment - High,1518.1
2017-Q3,Argentina,Mean Monthly Labor Income by age - 45-54,1516.7
2023-Q3,Brazil,Monthly Income Per Capita by educational attaintment - High,1516.5
2019-Q3,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1516.1
2023-Q2,Argentina,Mean Monthly Labor Income by educational attaintment - High,1514.6
2017-Q1,Costa Rica,Mean Monthly Labor Income by age - 45-54,1514.6
2018-Q3,Dominican Republic,Monthly Income Per Capita by educational attaintment - High,1513.7
2022-Q4,Bolivia,Mean Monthly Labor Income by educational attaintment - High,1513.0
2020-Q4,Argentina,Mean Monthly Labor Income by educational attaintment - High,1511.6
2022-Q3,Bolivia,Mean Monthly Labor Income by educational attaintment - High,1511.1
2017-Q4,Argentina,Mean Monthly Labor Income by age - 55-64,1510.8
2023-Q1,Bolivia,Mean Monthly Labor Income by educational attaintment - High,1510.0
2018-Q2,Argentina,Monthly Income Per Capita by educational attaintment - High,1508.1
2016-Q2,Bolivia,Mean Monthly Labor Income by educational attaintment - High,1508.0
2020-Q3,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1507.8
2016-Q3,Costa Rica,Mean Monthly Labor Income by age - 45-54,1507.5
2016-Q2,Argentina,Monthly Income Per Capita by educational attaintment - High,1507.2
2016-Q4,Peru,Mean Monthly Labor Income by educational attaintment - High,1507.1
2016-Q3,Bolivia,Mean Monthly Labor Income by educational attaintment - High,1505.6
2022-Q4,Argentina,Mean Monthly Labor Income by educational attaintment - High,1505.4
2018-Q4,Colombia,Monthly Income Per Capita by educational attaintment - High,1504.6
2017-Q1,Paraguay,Monthly Income Per Capita by educational attaintment - High,1503.5
2021-Q3,Ecuador,Mean Monthly Labor Income by educational attaintment - High,1502.8
2018-Q4,Paraguay,Monthly Income Per Capita by educational attaintment - High,1501.9
2016-Q2,Costa Rica,Mean Monthly Labor Income by age - 55-64,1500.8
2020-Q4,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1500.0
2019-Q2,Colombia,Monthly Income Per Capita by educational attaintment - High,1499.6
2018-Q1,Argentina,Mean Monthly Labor Income by sex - Male,1498.3
2017-Q3,Colombia,Monthly Income Per Capita by educational attaintment - High,1496.1
2018-Q2,Colombia,Monthly Income Per Capita by educational attaintment - High,1495.2
2016-Q3,Colombia,Monthly Income Per Capita by educational attaintment - High,1495.1
2020-Q2,Brazil,Monthly Income Per Capita by educational attaintment - High,1494.8
2017-Q4,Argentina,Mean Monthly Labor Income by age - 45-54,1493.7
2023-Q2,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1492.9
2017-Q1,Argentina,Mean Monthly Labor Income by age - 45-54,1492.3
2022-Q2,Argentina,Mean Monthly Labor Income by educational attaintment - High,1491.6
2017-Q3,Argentina,Mean Monthly Labor Income by age - 55-64,1491.0
2016-Q1,Colombia,Monthly Income Per Capita by educational attaintment - High,1491.0
2022-Q4,Brazil,Monthly Income Per Capita by educational attaintment - High,1487.9
2019-Q4,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1485.4
2016-Q1,Peru,Mean Monthly Labor Income by educational attaintment - High,1481.1
2023-Q2,Brazil,Monthly Income Per Capita by educational attaintment - High,1480.1
2018-Q1,Argentina,Mean Monthly Labor Income by age - 55-64,1478.7
2016-Q3,Argentina,Mean Monthly Labor Income by age - 55-64,1476.0
2017-Q1,Colombia,Monthly Income Per Capita by educational attaintment - High,1475.8
2017-Q2,Argentina,Mean Monthly Labor Income by age - 45-54,1475.7
2020-Q4,Brazil,Monthly Income Per Capita by educational attaintment - High,1475.3
2023-Q3,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1475.0
2016-Q2,Colombia,Monthly Income Per Capita by educational attaintment - High,1474.2
2016-Q1,Bolivia,Mean Monthly Labor Income by educational attaintment - High,1474.2
2021-Q1,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1473.8
2023-Q1,Brazil,Monthly Income Per Capita by educational attaintment - High,1473.1
2016-Q4,Colombia,Monthly Income Per Capita by educational attaintment - High,1469.0
2018-Q1,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1468.7
2016-Q4,Argentina,Mean Monthly Labor Income by age - 55-64,1467.5
2024-Q4,Costa Rica,Mean Monthly Labor Income by age - 25-44,1467.2
2022-Q3,Brazil,Monthly Income Per Capita by educational attaintment - High,1465.9
2018-Q3,Colombia,Monthly Income Per Capita by educational attaintment - High,1465.4
2019-Q4,Peru,Mean Monthly Labor Income by educational attaintment - High,1464.2
2017-Q2,Argentina,Mean Monthly Labor Income by age - 55-64,1464.2
2019-Q3,Paraguay,Monthly Income Per Capita by educational attaintment - High,1461.3
2018-Q3,Peru,Mean Monthly Labor Income by educational attaintment - High,1458.5
2018-Q1,Dominican Republic,Monthly Income Per Capita by educational attaintment - High,1458.3
2018-Q4,Peru,Mean Monthly Labor Income by educational attaintment - High,1457.5
2019-Q1,Colombia,Monthly Income Per Capita by educational attaintment - High,1455.0
2019-Q3,Colombia,Monthly Income Per Capita by educational attaintment - High,1454.9
2016-Q2,Costa Rica,Mean Monthly Labor Income by age - 45-54,1453.7
2017-Q3,Argentina,Mean Monthly Labor Income by sex - Male,1452.6
2017-Q4,Peru,Mean Monthly Labor Income by educational attaintment - High,1450.2
2017-Q1,Peru,Mean Monthly Labor Income by educational attaintment - High,1447.9
2023-Q1,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1447.8
2020-Q4,Chile,Mean Monthly Labor Income by age - 45-54,1447.2
2016-Q4,Costa Rica,Mean Monthly Labor Income by age - 45-54,1445.7
2018-Q3,Argentina,Monthly Income Per Capita by educational attaintment - High,1444.1
2016-Q2,Argentina,Mean Monthly Labor Income by age - 55-64,1440.7
2017-Q4,Argentina,Mean Monthly Labor Income by sex - Male,1440.0
2023-Q4,Chile,Mean Monthly Labor Income by sex - Male,1439.7
2016-Q2,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1438.4
2016-Q3,Costa Rica,Mean Monthly Labor Income by educational attaintment - Middle,1437.4
2017-Q1,Argentina,Mean Monthly Labor Income by age - 55-64,1435.5
2020-Q2,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1434.2
2017-Q2,Colombia,Monthly Income Per Capita by educational attaintment - High,1433.2
2017-Q4,Uruguay,Mean Monthly Labor Income by age - 55-64,1432.7
2018-Q2,Argentina,Mean Monthly Labor Income by age - 45-54,1430.8
2019-Q4,Dominican Republic,Monthly Income Per Capita by educational attaintment - High,1430.6
2018-Q2,Costa Rica,Mean Monthly Labor Income by age - 55-64,1430.2
2017-Q4,Colombia,Monthly Income Per Capita by educational attaintment - High,1429.8
2016-Q2,Argentina,Mean Monthly Labor Income by age - 45-54,1429.4
2019-Q1,Peru,Mean Monthly Labor Income by educational attaintment - High,1429.4
2021-Q1,Brazil,Monthly Income Per Capita by educational attaintment - High,1429.2
2022-Q1,Uruguay,Mean Monthly Labor Income by age - 55-64,1429.0
2020-Q2,Costa Rica,Mean Monthly Labor Income by age - 55-64,1428.0
2016-Q4,Costa Rica,Mean Monthly Labor Income by age - 55-64,1427.7
2017-Q2,Argentina,Mean Monthly Labor Income by sex - Male,1426.6
2019-Q2,Dominican Republic,Monthly Income Per Capita by educational attaintment - High,1426.5
2017-Q2,Costa Rica,Mean Monthly Labor Income by age - 55-64,1426.2
2017-Q1,Argentina,Mean Monthly Labor Income by sex - Male,1424.2
2021-Q2,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1423.3
2023-Q4,Chile,Mean Monthly Labor Income by age - 45-54,1422.1
2018-Q3,Argentina,Mean Monthly Labor Income by age - 45-54,1420.8
2016-Q1,Costa Rica,Mean Monthly Labor Income by area - Urban,1415.5
2017-Q2,Costa Rica,Mean Monthly Labor Income by age - 45-54,1415.0
2024-Q1,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1414.7
2021-Q2,Brazil,Monthly Income Per Capita by educational attaintment - High,1414.4
2024-Q2,Uruguay,Mean Monthly Labor Income by age - 55-64,1413.9
2016-Q3,Costa Rica,Mean Monthly Labor Income by area - Urban,1413.8
2018-Q2,Argentina,Mean Monthly Labor Income by sex - Male,1413.6
2021-Q3,Brazil,Monthly Income Per Capita by educational attaintment - High,1413.1
2022-Q1,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1413.1
2018-Q2,Argentina,Mean Monthly Labor Income by age - 55-64,1413.0
2021-Q4,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1412.7
2019-Q4,Colombia,Monthly Income Per Capita by educational attaintment - High,1412.7
2019-Q3,Argentina,Monthly Income Per Capita by educational attaintment - High,1411.8
2017-Q4,Costa Rica,Mean Monthly Labor Income by educational attaintment - Middle,1410.9
2021-Q1,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1410.7
2023-Q4,Argentina,Mean Monthly Labor Income by educational attaintment - High,1410.0
2024-Q1,Uruguay,Mean Monthly Labor Income by age - 45-54,1407.0
2024-Q1,Paraguay,Monthly Income Per Capita by educational attaintment - High,1406.9
2016-Q1,Costa Rica,Mean Monthly Labor Income by educational attaintment - Middle,1405.2
2018-Q4,Uruguay,Mean Monthly Labor Income by age - 45-54,1405.2
2021-Q4,Chile,Mean Monthly Labor Income by age - 45-54,1403.5
2016-Q3,Argentina,Mean Monthly Labor Income by age - 45-54,1401.0
2023-Q2,Ecuador,Mean Monthly Labor Income by educational attaintment - High,1400.8
2017-Q3,Uruguay,Mean Monthly Labor Income by age - 55-64,1399.5
2018-Q2,Uruguay,Mean Monthly Labor Income by age - 45-54,1399.2
2020-Q4,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1398.6
2018-Q1,Colombia,Monthly Income Per Capita by educational attaintment - High,1398.1
2016-Q4,Costa Rica,Mean Monthly Labor Income by age - 25-44,1397.6
2023-Q1,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1396.9
2018-Q1,Peru,Mean Monthly Labor Income by educational attaintment - High,1396.7
2017-Q3,Uruguay,Mean Monthly Labor Income by age - 45-54,1396.4
2021-Q4,Chile,Mean Monthly Labor Income by sex - Male,1396.3
2023-Q2,Paraguay,Monthly Income Per Capita by educational attaintment - High,1396.1
2022-Q2,Brazil,Monthly Income Per Capita by educational attaintment - High,1395.9
2016-Q3,Argentina,Mean Monthly Labor Income by sex - Male,1395.4
2019-Q3,Peru,Mean Monthly Labor Income by educational attaintment - High,1394.4
2020-Q3,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1394.3
2016-Q4,Argentina,Mean Monthly Labor Income by sex - Male,1393.7
2019-Q4,Costa Rica,Mean Monthly Labor Income by age - 55-64,1393.2
2020-Q4,Chile,Mean Monthly Labor Income by sex - Male,1392.8
2017-Q4,Chile,Mean Monthly Labor Income by sex - Male,1392.7
2017-Q4,Uruguay,Mean Monthly Labor Income by age - 45-54,1392.1
2017-Q1,Uruguay,Mean Monthly Labor Income by age - 55-64,1391.4
2022-Q3,Ecuador,Mean Monthly Labor Income by educational attaintment - High,1391.1
2016-Q2,Costa Rica,Mean Monthly Labor Income by educational attaintment - Middle,1390.6
2022-Q4,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1390.2
2019-Q1,Argentina,Monthly Income Per Capita by educational attaintment - High,1390.1
2022-Q4,Chile,Mean Monthly Labor Income by sex - Male,1388.4
2016-Q2,Peru,Mean Monthly Labor Income by educational attaintment - High,1387.6
2018-Q3,Uruguay,Mean Monthly Labor Income by age - 45-54,1387.4
2016-Q1,Costa Rica,Mean Monthly Labor Income by sex - Male,1386.4
2018-Q2,Uruguay,Mean Monthly Labor Income by age - 55-64,1385.7
2018-Q4,Chile,Mean Monthly Labor Income by sex - Male,1385.4
2017-Q1,Uruguay,Mean Monthly Labor Income by age - 45-54,1383.6
2017-Q4,Costa Rica,Mean Monthly Labor Income by age - 55-64,1381.8
2024-Q2,Ecuador,Mean Monthly Labor Income by educational attaintment - High,1381.3
2018-Q1,Costa Rica,Mean Monthly Labor Income by age - 55-64,1381.2
2019-Q2,Costa Rica,Mean Monthly Labor Income by age - 25-44,1381.0
2018-Q2,Peru,Mean Monthly Labor Income by educational attaintment - High,1380.0
2021-Q2,Ecuador,Mean Monthly Labor Income by educational attaintment - High,1379.9
2016-Q4,Costa Rica,Mean Monthly Labor Income by area - Urban,1379.0
2019-Q3,Uruguay,Mean Monthly Labor Income by age - 45-54,1378.9
2019-Q3,Uruguay,Mean Monthly Labor Income by age - 55-64,1378.8
2019-Q2,Uruguay,Mean Monthly Labor Income by age - 45-54,1378.6
2018-Q1,Uruguay,Mean Monthly Labor Income by age - 45-54,1377.6
2017-Q4,Costa Rica,Mean Monthly Labor Income by age - 45-54,1377.3
2024-Q2,Costa Rica,Mean Monthly Labor Income by age - 45-54,1376.3
2016-Q3,Peru,Mean Monthly Labor Income by educational attaintment - High,1375.6
2016-Q3,Costa Rica,Mean Monthly Labor Income by sex - Male,1375.4
2017-Q1,Costa Rica,Mean Monthly Labor Income by age - 55-64,1375.0
2016-Q4,Costa Rica,Mean Monthly Labor Income by educational attaintment - Middle,1374.2
2018-Q4,Chile,Mean Monthly Labor Income by age - 45-54,1373.6
2023-Q4,Chile,Mean Monthly Labor Income by age - 25-44,1373.3
2016-Q3,Uruguay,Mean Monthly Labor Income by age - 55-64,1373.1
2021-Q2,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1372.9
2019-Q4,Chile,Mean Monthly Labor Income by age - 45-54,1372.1
2018-Q2,Costa Rica,Mean Monthly Labor Income by educational attaintment - Middle,1371.8
2019-Q3,Costa Rica,Mean Monthly Labor Income by age - 25-44,1371.6
2019-Q4,Chile,Mean Monthly Labor Income by sex - Male,1371.3
2016-Q2,Argentina,Mean Monthly Labor Income by sex - Male,1371.1
2016-Q3,Costa Rica,Mean Monthly Labor Income by age - 25-44,1370.9
2017-Q4,Costa Rica,Mean Monthly Labor Income by age - 25-44,1370.6
2017-Q3,Costa Rica,Mean Monthly Labor Income by age - 45-54,1370.2
2021-Q4,Brazil,Monthly Income Per Capita by educational attaintment - High,1369.8
2023-Q2,Uruguay,Mean Monthly Labor Income by age - 45-54,1369.7
2023-Q3,Ecuador,Mean Monthly Labor Income by educational attaintment - High,1368.8
2017-Q3,Costa Rica,Mean Monthly Labor Income by age - 25-44,1368.6
2020-Q1,Costa Rica,Mean Monthly Labor Income by age - 25-44,1368.3
2021-Q3,Dominican Republic,Mean Monthly Labor Income by educational attaintment - High,1367.5
2020-Q2,Costa Rica,Mean Monthly Labor Income by age - 25-44,1367.1
2024-Q4,Costa Rica,Mean Monthly Labor Income by area - Urban,1366.7
2024-Q3,Costa Rica,Mean Monthly Labor Income by age - 45-54,1366.4
2016-Q4,Argentina,Mean Monthly Labor Income by age - 45-54,1366.0
2019-Q1,Costa Rica,Mean Monthly Labor Income by age - 55-64,1365.9
2017-Q3,El Salvador,Mean Monthly Labor Income by educational attaintment - High,1365.5
