Period,Country,Indicator,Value
2021-Q3,Brazil,Wage Employment (% of workers) - Women,71.5
2019-Q3,Uruguay,Wage Employment (% of workers) - Total,71.5
2020-Q1,Argentina,Wage Employment (% of workers) - Men,71.5
2018-Q3,Chile,Wage Employment (% of workers) - Men,71.5
2016-Q2,Uruguay,Wage Employment (% of workers) - Total,71.5
2018-Q4,Uruguay,Wage Employment (% of workers) - Total,71.5
2020-Q3,Argentina,Wage Employment (% of workers) - Total,71.5
2017-Q1,Uruguay,Wage Employment (% of workers) - Total,71.5
2022-Q1,Ecuador,Informality - Productivity definition - Women,71.5
2019-Q1,El Salvador,Wage Employment (% of workers) - Men,71.5
2017-Q3,Chile,Wage Employment (% of workers) - Men,71.4
2022-Q4,Argentina,Wage Employment (% of workers) - Men,71.4
2021-Q1,Ecuador,Informality - Productivity definition - Women,71.4
2022-Q2,Ecuador,Informality - Productivity definition - Women,71.4
2016-Q2,Bolivia,Informality - Productivity definition - Total,71.4
2023-Q1,El Salvador,Wage Employment (% of workers) - Men,71.4
2019-Q1,Peru,Informality - Productivity definition - Women,71.3
2019-Q4,Bolivia,Informality - Productivity definition - Men,71.3
2019-Q2,Chile,Wage Employment (% of workers) - Men,71.3
2019-Q4,Dominican Republic,Wage Employment (% of workers) - Women,71.3
2024-Q1,Ecuador,Informality - Productivity definition - Women,71.3
2022-Q1,Argentina,Wage Employment (% of workers) - Men,71.2
2019-Q2,Uruguay,Wage Employment (% of workers) - Total,71.2
2022-Q4,Uruguay,Wage Employment (% of workers) - Total,71.2
2017-Q4,Bolivia,Informality - Productivity definition - Total,71.2
2021-Q4,Argentina,Wage Employment (% of workers) - Men,71.2
2023-Q4,Argentina,Wage Employment (% of workers) - Men,71.2
2024-Q3,Argentina,Wage Employment (% of workers) - Men,71.1
2023-Q2,Bolivia,Informality - Productivity definition - Men,71.1
2022-Q4,Costa Rica,Wage Employment (% of workers) - Men,71.1
2024-Q2,Ecuador,Informality - Productivity definition - Women,71.1
2021-Q3,Ecuador,Informality - Productivity definition - Women,71.1
2021-Q2,Costa Rica,Wage Employment (% of workers) - Men,71.1
2018-Q4,Dominican Republic,Wage Employment (% of workers) - Women,71.0
2021-Q1,El Salvador,Wage Employment (% of workers) - Men,71.0
2019-Q2,Costa Rica,Wage Employment (% of workers) - Men,71.0
2017-Q1,Argentina,Wage Employment (% of workers) - Men,70.9
2018-Q1,Peru,Informality - Productivity definition - Women,70.9
2024-Q1,Bolivia,Informality - Productivity definition - Men,70.9
2022-Q1,Peru,Informality - Productivity definition - Women,70.9
2023-Q3,Ecuador,Informality - Productivity definition - Women,70.9
2021-Q1,Argentina,Wage Employment (% of workers) - Men,70.8
2021-Q4,Peru,Informality - Productivity definition - Women,70.8
2020-Q4,Bolivia,Informality - Productivity definition - Women,70.7
2022-Q1,Uruguay,Wage Employment (% of workers) - Total,70.7
2018-Q2,Uruguay,Wage Employment (% of workers) - Total,70.7
2022-Q1,Costa Rica,Wage Employment (% of workers) - Men,70.6
2018-Q1,El Salvador,Wage Employment (% of workers) - Men,70.6
2016-Q4,Bolivia,Informality - Productivity definition - Total,70.6
2021-Q3,Costa Rica,Wage Employment (% of workers) - Men,70.6
2023-Q3,Uruguay,Wage Employment (% of workers) - Total,70.5
2020-Q4,Argentina,Wage Employment (% of workers) - Total,70.5
2022-Q3,Uruguay,Wage Employment (% of workers) - Total,70.5
2023-Q3,Bolivia,Informality - Productivity definition - Men,70.4
2019-Q4,Argentina,Wage Employment (% of workers) - Men,70.4
2024-Q2,Bolivia,Informality - Productivity definition - Men,70.4
2023-Q4,Uruguay,Wage Employment (% of workers) - Total,70.4
2024-Q3,Ecuador,Informality - Productivity definition - Women,70.4
2019-Q2,Dominican Republic,Wage Employment (% of workers) - Women,70.3
2017-Q3,Bolivia,Informality - Productivity definition - Total,70.3
2020-Q4,Costa Rica,Wage Employment (% of workers) - Men,70.3
2021-Q2,Argentina,Wage Employment (% of workers) - Men,70.3
2020-Q4,Peru,Informality - Productivity definition - Women,70.2
2017-Q2,Bolivia,Informality - Productivity definition - Total,70.2
2021-Q2,El Salvador,Wage Employment (% of workers) - Men,70.2
2018-Q1,Bolivia,Informality - Productivity definition - Men,70.2
2020-Q3,Costa Rica,Wage Employment (% of workers) - Total,70.2
2024-Q2,Uruguay,Wage Employment (% of workers) - Total,70.2
2020-Q3,Bolivia,Informality - Productivity definition - Women,70.1
2022-Q1,El Salvador,Wage Employment (% of workers) - Men,70.1
2019-Q3,Costa Rica,Wage Employment (% of workers) - Men,70.1
2023-Q2,Uruguay,Wage Employment (% of workers) - Men,70.1
2020-Q1,El Salvador,Wage Employment (% of workers) - Men,70.1
2023-Q2,Ecuador,Informality - Productivity definition - Women,70.1
2019-Q3,Argentina,Wage Employment (% of workers) - Men,70.1
2022-Q2,Uruguay,Wage Employment (% of workers) - Total,70.1
2019-Q3,Bolivia,Informality - Productivity definition - Men,70.1
2024-Q1,Dominican Republic,Wage Employment (% of workers) - Women,70.0
2022-Q3,Argentina,Wage Employment (% of workers) - Men,70.0
2018-Q3,Dominican Republic,Wage Employment (% of workers) - Women,70.0
2021-Q1,Costa Rica,Wage Employment (% of workers) - Men,70.0
2023-Q1,Uruguay,Wage Employment (% of workers) - Total,70.0
2022-Q4,Uruguay,Wage Employment (% of workers) - Men,69.9
2016-Q1,El Salvador,Wage Employment (% of workers) - Men,69.9
2024-Q4,Costa Rica,Wage Employment (% of workers) - Men,69.9
2019-Q1,Dominican Republic,Wage Employment (% of workers) - Women,69.9
2024-Q3,Brazil,Wage Employment (% of workers) - Total,69.9
2016-Q3,Bolivia,Informality - Productivity definition - Total,69.8
2022-Q3,El Salvador,Wage Employment (% of workers) - Men,69.8
2018-Q4,Bolivia,Informality - Productivity definition - Men,69.8
2019-Q3,Dominican Republic,Wage Employment (% of workers) - Women,69.7
2024-Q2,Dominican Republic,Wage Employment (% of workers) - Women,69.7
2021-Q3,Argentina,Wage Employment (% of workers) - Men,69.6
2024-Q3,Dominican Republic,Wage Employment (% of workers) - Women,69.6
2017-Q1,Bolivia,Informality - Productivity definition - Men,69.6
2017-Q1,Dominican Republic,Wage Employment (% of workers) - Women,69.6
2016-Q3,Brazil,Wage Employment (% of workers) - Total,69.5
2024-Q1,Uruguay,Wage Employment (% of workers) - Men,69.5
2020-Q4,Argentina,Wage Employment (% of workers) - Men,69.5
2016-Q1,Uruguay,Wage Employment (% of workers) - Men,69.5
2018-Q2,Bolivia,Informality - Productivity definition - Men,69.4
2024-Q2,Brazil,Wage Employment (% of workers) - Total,69.4
2020-Q2,Dominican Republic,Wage Employment (% of workers) - Women,69.4
2019-Q4,Uruguay,Wage Employment (% of workers) - Men,69.4
2024-Q2,Mexico,Wage Employment (% of workers) - Men,69.4
2023-Q4,Mexico,Wage Employment (% of workers) - Men,69.3
2016-Q2,Mexico,Wage Employment (% of workers) - Men,69.3
2021-Q4,Costa Rica,Wage Employment (% of workers) - Men,69.3
2017-Q3,Dominican Republic,Wage Employment (% of workers) - Women,69.3
2017-Q2,Dominican Republic,Wage Employment (% of workers) - Women,69.3
2016-Q1,Peru,Informality - Productivity definition - Men,69.3
2016-Q3,Uruguay,Wage Employment (% of workers) - Men,69.3
2023-Q4,Bolivia,Informality - Productivity definition - Men,69.3
2024-Q1,Brazil,Wage Employment (% of workers) - Total,69.2
2024-Q2,Mexico,Wage Employment (% of workers) - Total,69.2
2018-Q1,Mexico,Wage Employment (% of workers) - Men,69.2
2020-Q3,Bolivia,Informality - Productivity definition - Total,69.2
2017-Q4,Uruguay,Wage Employment (% of workers) - Men,69.2
2016-Q4,Brazil,Wage Employment (% of workers) - Total,69.2
2016-Q2,Bolivia,Informality - Productivity definition - Men,69.2
2022-Q2,Peru,Informality - Productivity definition - Women,69.1
2024-Q1,Mexico,Wage Employment (% of workers) - Men,69.1
2018-Q1,Uruguay,Wage Employment (% of workers) - Men,69.1
2024-Q1,Mexico,Wage Employment (% of workers) - Women,69.1
2019-Q1,Bolivia,Informality - Productivity definition - Men,69.1
2023-Q4,Brazil,Wage Employment (% of workers) - Total,69.1
2016-Q4,Uruguay,Wage Employment (% of workers) - Men,69.1
2017-Q1,Mexico,Wage Employment (% of workers) - Men,69.1
2017-Q4,Dominican Republic,Wage Employment (% of workers) - Women,69.1
2024-Q1,Mexico,Wage Employment (% of workers) - Total,69.1
2020-Q4,Mexico,Wage Employment (% of workers) - Men,69.0
2023-Q4,Mexico,Wage Employment (% of workers) - Total,69.0
2020-Q1,Mexico,Wage Employment (% of workers) - Men,69.0
2022-Q2,El Salvador,Wage Employment (% of workers) - Men,69.0
2021-Q1,Peru,Informality - Productivity definition - Women,69.0
2020-Q3,Mexico,Wage Employment (% of workers) - Women,69.0
2016-Q2,Brazil,Wage Employment (% of workers) - Total,69.0
2016-Q1,Mexico,Wage Employment (% of workers) - Men,69.0
2018-Q1,Mexico,Wage Employment (% of workers) - Total,69.0
2016-Q4,Mexico,Wage Employment (% of workers) - Men,68.9
2024-Q2,Mexico,Wage Employment (% of workers) - Women,68.9
2017-Q2,Uruguay,Wage Employment (% of workers) - Men,68.9
2019-Q1,Uruguay,Wage Employment (% of workers) - Men,68.9
2021-Q2,Mexico,Wage Employment (% of workers) - Men,68.9
2020-Q3,Argentina,Wage Employment (% of workers) - Men,68.9
2017-Q1,Mexico,Wage Employment (% of workers) - Total,68.9
2024-Q3,Mexico,Wage Employment (% of workers) - Men,68.9
2016-Q3,Mexico,Wage Employment (% of workers) - Men,68.9
2019-Q2,Mexico,Wage Employment (% of workers) - Men,68.9
2024-Q3,Mexico,Wage Employment (% of workers) - Total,68.8
2023-Q1,Mexico,Wage Employment (% of workers) - Women,68.8
2021-Q4,El Salvador,Wage Employment (% of workers) - Men,68.8
2021-Q3,Dominican Republic,Wage Employment (% of workers) - Women,68.8
2023-Q3,Brazil,Wage Employment (% of workers) - Total,68.8
2020-Q4,Bolivia,Informality - Productivity definition - Total,68.8
2018-Q1,Dominican Republic,Wage Employment (% of workers) - Women,68.8
2019-Q3,Uruguay,Wage Employment (% of workers) - Men,68.8
2020-Q2,Peru,Wage Employment (% of workers) - Total,68.8
2017-Q3,Uruguay,Wage Employment (% of workers) - Men,68.8
2024-Q2,Uruguay,Wage Employment (% of workers) - Men,68.7
2020-Q4,Mexico,Wage Employment (% of workers) - Total,68.7
2018-Q2,Mexico,Wage Employment (% of workers) - Men,68.7
2018-Q3,Bolivia,Informality - Productivity definition - Men,68.7
2016-Q1,Brazil,Wage Employment (% of workers) - Total,68.7
2018-Q1,Mexico,Wage Employment (% of workers) - Women,68.7
2023-Q2,Mexico,Wage Employment (% of workers) - Women,68.7
2024-Q3,Mexico,Wage Employment (% of workers) - Women,68.7
2018-Q3,Uruguay,Wage Employment (% of workers) - Men,68.7
2017-Q2,Mexico,Wage Employment (% of workers) - Men,68.7
2020-Q1,Mexico,Wage Employment (% of workers) - Total,68.7
2017-Q4,Mexico,Wage Employment (% of workers) - Total,68.7
2020-Q4,El Salvador,Informality - Productivity definition - Women,68.7
2023-Q4,Mexico,Wage Employment (% of workers) - Women,68.7
2019-Q4,Mexico,Wage Employment (% of workers) - Men,68.7
2017-Q3,Mexico,Wage Employment (% of workers) - Men,68.7
2023-Q2,Brazil,Wage Employment (% of workers) - Total,68.7
2017-Q4,Mexico,Wage Employment (% of workers) - Men,68.7
2020-Q3,Mexico,Wage Employment (% of workers) - Total,68.7
2021-Q1,Mexico,Wage Employment (% of workers) - Men,68.7
2017-Q1,Brazil,Wage Employment (% of workers) - Total,68.7
2018-Q2,Mexico,Wage Employment (% of workers) - Total,68.6
2022-Q2,Mexico,Wage Employment (% of workers) - Men,68.6
2023-Q2,Mexico,Wage Employment (% of workers) - Total,68.6
2020-Q3,Mexico,Wage Employment (% of workers) - Men,68.6
2016-Q2,Uruguay,Wage Employment (% of workers) - Men,68.6
2017-Q1,Mexico,Wage Employment (% of workers) - Women,68.6
2017-Q1,Uruguay,Wage Employment (% of workers) - Men,68.6
2016-Q2,Mexico,Wage Employment (% of workers) - Total,68.6
2023-Q1,Mexico,Wage Employment (% of workers) - Total,68.6
2020-Q3,Bolivia,Informality - Productivity definition - Men,68.6
2017-Q2,Brazil,Wage Employment (% of workers) - Total,68.6
2017-Q4,Mexico,Wage Employment (% of workers) - Women,68.6
2019-Q3,Mexico,Wage Employment (% of workers) - Men,68.6
2021-Q1,Mexico,Wage Employment (% of workers) - Total,68.6
2018-Q4,Mexico,Wage Employment (% of workers) - Men,68.6
2016-Q1,Mexico,Wage Employment (% of workers) - Total,68.6
2023-Q1,Uruguay,Wage Employment (% of workers) - Men,68.6
2017-Q3,Mexico,Wage Employment (% of workers) - Total,68.6
2022-Q4,Brazil,Wage Employment (% of workers) - Total,68.5
2023-Q1,Mexico,Wage Employment (% of workers) - Men,68.5
2016-Q4,Mexico,Wage Employment (% of workers) - Total,68.5
2019-Q1,Mexico,Wage Employment (% of workers) - Men,68.5
2018-Q2,Mexico,Wage Employment (% of workers) - Women,68.5
2017-Q3,Mexico,Wage Employment (% of workers) - Women,68.5
2023-Q3,El Salvador,Wage Employment (% of workers) - Men,68.5
2023-Q1,Brazil,Wage Employment (% of workers) - Total,68.5
2021-Q1,Mexico,Wage Employment (% of workers) - Women,68.5
2023-Q2,Dominican Republic,Wage Employment (% of workers) - Women,68.5
2022-Q4,Mexico,Wage Employment (% of workers) - Men,68.5
2022-Q1,Mexico,Wage Employment (% of workers) - Men,68.5
2023-Q2,Mexico,Wage Employment (% of workers) - Men,68.5
2017-Q2,Mexico,Wage Employment (% of workers) - Total,68.5
2019-Q2,Bolivia,Informality - Productivity definition - Men,68.4
2019-Q2,El Salvador,Wage Employment (% of workers) - Men,68.4
2023-Q3,Mexico,Wage Employment (% of workers) - Total,68.4
2021-Q2,Mexico,Wage Employment (% of workers) - Total,68.4
2023-Q3,Mexico,Wage Employment (% of workers) - Men,68.4
2017-Q3,Brazil,Wage Employment (% of workers) - Total,68.4
2022-Q1,Mexico,Wage Employment (% of workers) - Total,68.4
2017-Q2,Mexico,Wage Employment (% of workers) - Women,68.3
2017-Q4,Brazil,Wage Employment (% of workers) - Total,68.3
2023-Q3,Mexico,Wage Employment (% of workers) - Women,68.3
2022-Q2,Mexico,Wage Employment (% of workers) - Total,68.3
2020-Q1,Mexico,Wage Employment (% of workers) - Women,68.3
2022-Q1,Mexico,Wage Employment (% of workers) - Women,68.3
2023-Q2,El Salvador,Wage Employment (% of workers) - Men,68.3
2018-Q2,Brazil,Wage Employment (% of workers) - Total,68.3
2018-Q4,Mexico,Wage Employment (% of workers) - Total,68.3
2019-Q4,Mexico,Wage Employment (% of workers) - Total,68.3
2022-Q1,Dominican Republic,Wage Employment (% of workers) - Women,68.3
2016-Q3,Mexico,Wage Employment (% of workers) - Total,68.2
2023-Q1,Dominican Republic,Wage Employment (% of workers) - Women,68.2
2018-Q3,Brazil,Wage Employment (% of workers) - Total,68.2
2019-Q2,Mexico,Wage Employment (% of workers) - Total,68.2
2018-Q4,Peru,Informality - Productivity definition - Women,68.2
2022-Q4,Dominican Republic,Wage Employment (% of workers) - Women,68.2
2018-Q3,Mexico,Wage Employment (% of workers) - Women,68.2
2021-Q3,El Salvador,Wage Employment (% of workers) - Men,68.2
2019-Q1,Mexico,Wage Employment (% of workers) - Total,68.2
2018-Q4,Uruguay,Wage Employment (% of workers) - Men,68.2
2022-Q4,Mexico,Wage Employment (% of workers) - Total,68.2
2020-Q4,Mexico,Wage Employment (% of workers) - Women,68.2
2019-Q2,Uruguay,Wage Employment (% of workers) - Men,68.1
2018-Q1,Brazil,Wage Employment (% of workers) - Total,68.1
2023-Q3,Dominican Republic,Wage Employment (% of workers) - Women,68.1
2020-Q3,Dominican Republic,Wage Employment (% of workers) - Women,68.1
2021-Q3,Peru,Informality - Productivity definition - Women,68.1
2017-Q2,Peru,Informality - Productivity definition - Women,68.1
2016-Q4,Bolivia,Informality - Productivity definition - Men,68.1
2018-Q3,Mexico,Wage Employment (% of workers) - Total,68.1
2023-Q4,Dominican Republic,Wage Employment (% of workers) - Women,68.1
2021-Q4,Mexico,Wage Employment (% of workers) - Men,68.1
2021-Q2,Dominican Republic,Wage Employment (% of workers) - Women,68.0
2020-Q4,Peru,Informality - Productivity definition - Total,68.0
2022-Q3,Brazil,Wage Employment (% of workers) - Total,68.0
2022-Q1,Uruguay,Wage Employment (% of workers) - Men,68.0
2017-Q4,Bolivia,Informality - Productivity definition - Men,68.0
2023-Q4,Uruguay,Wage Employment (% of workers) - Men,68.0
2018-Q3,Mexico,Wage Employment (% of workers) - Men,68.0
2019-Q3,Mexico,Wage Employment (% of workers) - Total,68.0
2021-Q3,Mexico,Wage Employment (% of workers) - Total,67.9
2018-Q4,Brazil,Wage Employment (% of workers) - Total,67.9
2022-Q3,Uruguay,Wage Employment (% of workers) - Men,67.9
2016-Q4,Mexico,Wage Employment (% of workers) - Women,67.9
2021-Q2,Peru,Informality - Productivity definition - Total,67.9
2019-Q4,Brazil,Wage Employment (% of workers) - Total,67.9
2021-Q3,Mexico,Wage Employment (% of workers) - Men,67.9
2021-Q4,Peru,Informality - Productivity definition - Total,67.9
2022-Q2,Mexico,Wage Employment (% of workers) - Women,67.8
2022-Q3,Mexico,Wage Employment (% of workers) - Men,67.8
2020-Q1,Peru,Informality - Productivity definition - Women,67.8
2020-Q2,Brazil,Wage Employment (% of workers) - Total,67.8
2021-Q4,Mexico,Wage Employment (% of workers) - Total,67.8
2018-Q2,Uruguay,Wage Employment (% of workers) - Men,67.8
2019-Q2,Brazil,Wage Employment (% of workers) - Total,67.8
2019-Q3,Brazil,Wage Employment (% of workers) - Total,67.8
2016-Q1,Mexico,Wage Employment (% of workers) - Women,67.8
2021-Q3,Mexico,Wage Employment (% of workers) - Women,67.8
2018-Q4,Mexico,Wage Employment (% of workers) - Women,67.8
2021-Q2,Mexico,Wage Employment (% of workers) - Women,67.8
2020-Q1,Brazil,Wage Employment (% of workers) - Total,67.7
2022-Q4,Mexico,Wage Employment (% of workers) - Women,67.7
2019-Q1,Mexico,Wage Employment (% of workers) - Women,67.7
2022-Q2,Brazil,Wage Employment (% of workers) - Total,67.7
2022-Q3,Mexico,Wage Employment (% of workers) - Women,67.7
2023-Q3,Uruguay,Wage Employment (% of workers) - Men,67.7
2022-Q3,Mexico,Wage Employment (% of workers) - Total,67.7
